sentence_column_name|tag_column_name
Säljare är finska Elcoteq Group, det största europeiska tjänsteföretaget för elektroniktillverkning.|1
Okmetics styrelse har även beslutat om ett nytt aktieägarprogram riktat till bolagets högsta ledning.|1
Den finska plaströrstillverkaren Uponor säljer sina irländska och brittiska infrastrukturverksamheter till private equity-bolaget Xi.|1
Bruttoarean på åtta hus blir X X mX.|1
Protalix har X miljoner dollar i kontanter och ingen försäljning.|1
Hur Modis fyllda relation med pandemidata har skadat Indien.|0
Enligt Barclays kommer F-Secure-programvaran att skydda användare från hackare, virus, spionprogram och andra digitala attacker.|1
Swisscom vänder sig till AWS för företags-IT, XG-kärna på molnet|1
Den X mars X vägrade Stora Enso att kommentera nyheterna på något sätt.|1
Den totala investeringen som krävs kommer att uppgå till X miljoner euro, uppskattade företaget.|1
Finska koncernen för uthyrning av anläggningsmaskiner och utrustning Cramo Oyj meddelade den X mars X att dess svenska dotterbolag Cramo AB kommer att sälja sitt holländska dotterbolag Cramo Nederland BV (CNL) till det holländska uthyrnings- och ställningsföretaget Jaston Groep BV för en ej avslöjad summa.|1
Företaget sa att efterfrågan på papper ökade på alla dess huvudmarknader, inklusive publikationspapper, och att de ökade de genomsnittliga papperspriserna med X procent jämfört med förra året.|2
Neste oils styrelse föreslog X,X euro i utdelning för helåret X, jämfört med X,X euro för ett år sedan.|2
Finska banken Alandsbanken sa på måndagen att den kommer att köpa den svenska verksamheten av Islands oroliga Kaupthing Bank för X miljoner kronor X,X miljoner dollar i kontanter.|1
Rekommendationen &quot; köp &quot; upprepades .|2
Lastbilarna har ett Eco Drive-system - ett bränslemätverktyg som lagrar data för individuella förare.|1
Vinst per aktie ( EPS ) efter utspädning steg till X,X EUR från X,X EUR .|2
Denna organisation kommer att ta på sig ansvaret för verksamheten i Ryssland.|1
De viktigaste utmanarna på marknaden är Logset och Sampo-Rosenlew.|1
( ADP News ) - X november X - Det finska pappers-, förpacknings- och skogsproduktföretaget Stora Enso Oyj ( OMX : STERV ) sa idag att det skulle investera X miljoner euro ( X,X miljoner USD ) i byggandet av ett kraftverk vid dess Ostroleka Mi|1
Tieto i Lettland representeras av IT-tjänsteföretagen TietoEnator Alise och TietoEnator, som har verksamhet inom branscherna Financial Services Cards, Retail and Logistics och IT Outsourcing and Managed Services.|1
Vuokatti-enheten kommer att utvecklas för att fokusera särskilt på tillverkning av prototyper, upptrappning av nya produkter och krävande test- och eftermarknadstjänster.|1
Ahlstroms aktie är noterad på NASDAQ OMX Helsinki.|1
Cirka X av dessa minskningar kommer att genomföras genom pensionsarrangemang.|1
The Point Village, designad av Scott Tallon Walker, kommer att innehålla ett köpcentrum, kontorslokaler, ett hotell och en biograf.|1
Då kapaciteten minskade med X,X % minskade kabinfaktorn med X,X procentenheter.|0
Tekes beslut baserades bland annat på följande skäl: projektet har en betydande inverkan på företagets affärsutveckling.|1
Det fasta bränslet värms upp innan slam blandas däri. &#X;&#X;|1
Det korrigerade kapitlet finns i sin helhet nedan.|1
Den håller också på att ta plats i CapMans styrelse - en kurs som har stöd av CapMans ledning.|1
Rapporten innehåller företags- och varumärkesandel på kategorinivå samt information om distributionsandelar för X och X.|1
Den totala golvytan för anläggningsexpansionen är X X kvadratmeter.|1
Både rörelseresultatet och omsättningen för tremånadersperioden ökade, från X,X MEUR respektive X,X MEUR, jämfört med motsvarande period X.|2
EX-smarttelefonen kommer att finnas tillgänglig för X X Rs X per telefon i hela Indien, säger Nokias Indiens vicepresident och verkställande direktör D Shivakumar till reportrar.|1
CORPORATE IT UPDATE - ( C ) X-X MX COMMUNICATIONS LTD Finska teknologikoncernen Teleste Corporation ( OMX Helsinki : TLTXV ) rapporterade onsdagen ( X februari ) ett rörelseresultat på X,X miljoner euro på en nettoomsättning på X ,X miljoner euro för året X .|1
Goodwill och andra immateriella tillgångar står för cirka X,X miljoner euro (X,X miljoner USD) av köpeskillingen, varav X procent betalas i Aspo-aktier.|1
Affären, som redan godkänts av aktieägarna, kommer att genomföras under första halvåret X.|1
Alla Amer Sports företag utvecklar och tillverkar tekniskt avancerade produkter som förbättrar prestandan för aktiva sportdeltagare.|1
Luftfartsverket beslutade att tillfälligt återöppna huvudstadens Helsingfors flygplats från X.X till X.X måndag lokal tid.|1
Han är styrelseledamot i ett flertal bolag och aktieägare i Boardman Ltds styrelsespecialistnätverk.|1
+_lemiste City är miljön för en kunskapsbaserad ekonomi som ger arbete åt X X personer med den totala omsättningen för dess företag som uppgår till X,X miljarder EEK, säger +_lo P+Ærnits, ordförande för förvaltningsrådet för +_lemiste City och Mainor .|1
Lufttrafiken i Finland har stått stilla sedan dess.|0
Dess marknadsandel minskade dock till X,X procent från X procent ett år tidigare.|0
När dina växter väl är i marken kommer de att fortsätta växa, men framgången för alla trädgårdar ligger i hur väl den underhålls.|1
Wartsila vann kontraktet i oktober X och anläggningen kommer att installeras i Manturovo i Kostroma-regionen i Ryssland, cirka X km nordost om Moskva, Ryssland.|2
Atria Group är en ledande skandinavisk köttvarukoncern.|2
Förvärvet av +_landsbanken Sverige X belastade resultatet med X,X miljoner euro.|0
De viktigaste investeringsposterna var i det globala ERP-projektet för affärsresursplanering, produktutveckling och produktionsmaskiner.|1
Omkring X procent av världens ro-ro-flotta är över X år och måste skrotas av miljöskäl.|1
Ett filter används för att förbehandla paket för att avgöra om de behöver bearbetas ytterligare av nätverksenhetens processor.|1
UPM-Kymmene har genererat trettioen kvartal i rad med positiv EBITDA.|2
Enligt lagen kan universitet nu skaffa privat finansiering.|1
En taleskvinna för det italienska modehuset avböjde att kommentera uppgörelsen.|1
Ståltillverkaren sa att vinstminskningen förklaras av den fortsatta ekonomiska osäkerheten, blandad med den nuvarande torkan i bankutlåningen, vilket resulterar i en minskad efterfrågan på dess produkter eftersom kunderna får allt svårare att finansiera verksamheten.|0
Iggesunds Bruk i Sverige är ett av de mest avancerade, helintegrerade massa- och kartongbruken i världen.|2
Vår djupa expertis sträcker sig till områdena energi, industri, stad &amp; mobilitet och vatten &amp; miljö.|1
EBIT exklusive poster av engångskaraktär uppgick till X,X miljoner euro, en ökning från X,X miljoner euro.|2
NTC har en geografisk närvaro som kompletterar Ramirents befintliga nätverk och för oss närmare våra kunder i östra Böhmen i Tjeckien. &#X;&#X;|2
Det är överenskommet med bolagets styrelse att hon ska vara tillgänglig i en rådgivande roll.|1
Verksamheten omsätter cirka ( Euro ) X miljoner ( X miljoner USD ) och har ansvarat för försäljning och marknadsföring av Lanxess &#X; papperskemikalier , som Kemira köpte för ( Euro ) X miljoner i början av året ( CW , X januari ) , sid. X).|1
VDW kombinerat med LXE-enheter ökar produktiviteten, vilket gör det möjligt för arbetare att använda en enda enhet för att utföra röst-, skannings- och tangentbordsfunktioner.|2
&quot; Vi hoppas kunna förtydliga vår policy för finska företag där det finns gråzoner , &quot; sa Motlanthe .|1
Tornet som man valde att lägga till, som ska tas i drift under sommaren, kommer att öka den totala kapaciteten till X broadsheet eller X tabloidsidor, med möjlighet att köra X- och X-sidors produkter sida vid sida.|2
Omstruktureringsåtgärderna kommer inte att påverka produktionen av förpackningstryckmaterial.|1
Produkttäckning: bakverk; kex ; frukostflingor Datatäckning: historiska marknadsstorlekar och prognoser, företagsaktier, varumärkesaktier och distributionsdata.|1
Valga Lihatoostus marknadsför sina produkter under varumärket Maks &amp; Moorits.|1
Outotecs leveransomfattning omfattar konstruktion, leverans av specialutrustning och tjänster för en förbränningsanläggning med två cirkulerande fluidbäddsbrännare.|1
Både rörelseresultatet och nettoomsättningen för X-månadersperioden ökade från X,X miljoner euro respektive X,X miljoner euro jämfört med X.|2
Metod och system för att styra en hårddisk med hjälp av ett fysiskt multimediakortgränssnitt &#X;&#X; uppfanns av Marko Ahvenainen Ruutana, Finland.|1
Fiskhalten i nuggets är X % och fisken kommer från Kanada och Finland.|1
Jag är glad över att ta emot valberedningens begäran och förtroende, säger Jon Risfelt.|2
Syftet med de valda brolösningarna är att minimera byggtiden och samtidigt säkerställa att trafiken under bron på Saimen kanal fortsätter ostört.|1
Pilotprojektet visade att RIFD-tekniken är idealisk för våra syften&#X;&#X;, kommenterar Olli Saarinen, Material Handling Supervisor på Yara.|2
Nurminen Logistics tillhandahåller högkvalitativa logistiktjänster, såsom järnvägstransporter, terminaltjänster, spedition, special- och tunga transporter samt sjukvårdstransporter.|1
Tekla Groups omsättning för X var cirka X miljoner euro.|1
Bland pappersutgåvor förändrades Stora Enso R lite - upp X,X procent till X,X euro, UPM-Kymmene var X,X procent högre på X,X euro och M-real B ökade med X,X procent till X,X euro.|1
Med lanseringen av nya XG-telefoner siktar Nokia på att bli vinnaren på Kinas XG-marknad precis som på XG-marknaden.|2
Den planerade etanol- och energiproduktionsanläggningen kan fungera i samspel med en avfallsbehandlingsenhet eller ett pappersbruk.|1
Styrelsen bemyndigades att besluta om övriga villkor för emissionen.|1
Rörelsemarginalen ökade från X,X % till X,X % .|2
Vattenbehandlingsprodukter i Australien Idag kommer Global Research &amp; Data Services att publicera en marknadsanalys om marknaden för kemiska vattenreningsprodukter i Australien.|1
Raute redovisade en nettovinst på X,X miljoner euro X,X miljoner dollar för tredje kvartalet X, jämfört med en nettoförlust på X X euro X X euro för motsvarande period X.|2
En talesperson för Olvi talade till just-drinks idag: Vi har presterat mycket bra i alla fyra länder vi är verksamma i - nämligen Finland, Estland, Lettland och Litauen. &#X;&#X;|2
Galeria Podlaska, ett köpcentrum på Wysockiego Street i Bia`ystok, är till cirka X procent hyrt eller reserverat.|1
Produktportföljen omfattar skördare, skotare, skördaraggregat samt kranar och lastare.|1
Chefen sa att länder som Brasilien, Chile, Argentina och Mexiko kommer att leda antagandet inom segmentet för affärs-Ethernet-tjänster, medan Brasilien och Mexiko kommer att vara de tidiga användare av operatörs-Ethernet för mobil backhaul.|1
Den brasilianska mobilspelaren Telemig Celular meddelade i går att man valt den finska mjukvaruutvecklaren Tecnomen Oyj för att utöka sitt förbetalda faktureringssystem.|2
Området Okhta Center förväntas ha cirka X X kvadratmeter kontorslokaler år X .|1
UPM pratar med Myllykoski+:s fordringsägare - Nordea (STO: NDA), Nordic Investment Bank och Danske Bank+:s (CPH: DANSKE) Sampo Bank - om en affär, skriver tidningen.|1
Russian Media Ventures minoritetsaktieägare Peter Hervy förnekade planerna på att sälja OVA Press, sa tidningen.|1
Samtidigt är jag glad över att vi kunde genomföra organisationen med våra egna teammedlemmar.|2
New Delhi , X februari -- Korteniemi Anneli , Helokunnas Tuija , Peltola Marjo , Keskinen Jukka , Salminen Jussi , Tusa Kia och Janhonen Risto från Nokia Telecommunications Oy , Esbo , Finland har utvecklat kabeljusteringsanordningar .|1
Årsstämman godkände att det årliga arvodet till styrelsens ledamöter ska förbli X X euro för styrelsens ordförande, X X euro för styrelsens vice ordförande och X X euro för övriga styrelseledamöter.|1
Det motsvarar X,X procent av Okmetics aktiekapital och röster.|1
industri i Asien +ˆ Pakistan, Malaysia, Taiwan och Filippinerna Idag kommer Global Research &amp; Data Services att publicera flera marknadsanalyser om cementmarknaderna i Asien.|1
Finska Suominen Corporation som specialiserat sig på våtservetter, nonwovens och flexibla förpackningar rapporterar en nettoomsättning på X,X miljoner euro under andra kvartalet X, upp från X,X miljoner euro andra kvartalet X.|2
Finska Raute Precision som levererar vägnings- och doseringssystem och anläggningar byter namn till Lahti Precision.|1
Stichting Pensioenfonds ABP: X X X aktier motsvarande X,X % av aktiekapitalet och rösterna.|1
Målsättningen är att handel med aktierna ska påbörjas den X maj X .|1
Apple Inc. iPhone kommer inte att ändra spelplanen för Verizon Communications Inc., sade vd Ivan Seidenberg på onsdagen.|1
Tikkurila har en intressant tillväxtstrategi som vi stöder.|1
Neste Oil Corp. har tecknat långsiktiga upphandlingskontrakt med Honkajoki Oy och Findest Protein Oy, båda ägda av finska livsmedelstillverkare, för leverans av animaliskt fett för biodieselproduktion vid Nestes X X b-cd raffinaderi i Porvoo, Finland.|2
Singapore, Bangladesh uppmanas att samarbeta för att förbättra anslutningen|2
Ruukki ingår nu på DJSI World för andra året i rad och den europeiska DJSI STOXX för tredje året i rad.|1
Koffs marknadsandel av volymen på marknaden var X,X %, Karhus X,X %.|1
Skrivbordet når sin fulla planerade styrka på tio personer hösten X .|1
ALEXANDRIA, Va., X nov. - Erkki Aho, Elimaki, Finland, har utvecklat en metod och en apparat i samband med en skopress.|1
Rörelseresultatet sjönk till X,X miljoner euro från X,X miljoner euro X .|0
Nettoomsättningen för helåret förväntas öka med cirka X %, sa företaget.|2
Det australiensiska företaget Mirabela Nickel har tilldelat Outokumpu Technology ett kontrakt för slipteknik för sitt nickelsulfidprojekt i delstaten Bahia, Brasilien.|2
Med den andra fasen av den nya Innova-byggnaden kommer Tecnopolis närvaro i Jyväskylä att öka till totalt cirka X X våningskvadratmeter.|1
De senaste problemen gör helt enkelt NETeller billigare.|0
Bruket kommer att ha kapacitet att producera X X ton massa per år.|1
X februari X - Det finska industrimaskinföretaget Metso Oyj (HEL: MEOXV) sa idag att det kommer att leverera mineralbearbetningsutrustning och grundläggande ingenjörskonst till den kanadensiska gruvarbetaren Northland Resources (OSL: NAUR) (TSE:NAU).|2
Finska Suominen Flexible Packaging Ltd , som ägs av det lokala textilföretaget Suominen Corporation Group ( HEL : SUYXV ) , meddelade idag att man skulle inleda förhandlingar med anställda om hela sin personal i Finland .|0
Amerika står för X % av Gemaltos fakturering, och Latinamerika är en av de snabbast växande regionerna för företaget.|1
Trots detta ligger Tulikivi-utsläppen långt under några av de strängaste statliga standarderna, inklusive Washington och Colorado.|1
Den totala personalminskningen kommer att vara X personer, sade företaget.|0
Företaget sade också att dess styrelse har föreslagit en vinstutdelning på X,X euro per aktie.|1
Fabriken förväntas starta produktion under första halvåret X .|1
Westpac Banking Corp - Kommer att utfärda ett benchmark, X-årigt FRN-avtal i euro.|1
Kaupthing förutspår en betydande prisökning för tryckpapper under X.|2
Utdelningen kommer utöver de X,X euro på A-aktier och X,X euro på K-aktier som den redan har betalat på förra årets konton.|1
First Industrial kommer att söka LEED-beteckning för Uponors nya byggnad och ett X X kvadratmeter stort spekulativt distributionscenter vid First Park Lakeville.|1
Rörelseresultatet exklusive poster av engångskaraktär ökade med X % till X,X miljoner euro från X,X miljoner euro under motsvarande period X .|2
Hela leveransen kombinerar kompetens och tjänster från TietoEnators Telecom &amp; Media , Processing &amp; Network och Digital Innovations Business Areas .|1
&quot; Sanoma är en köpare inte ett mål , &quot; sa han .|1
TVO:s tvåenheter i Olkiluoto-anläggningen på X X MW genererade X,X TWh med ett driftsförhållande över båda reaktorerna på X,X %, vilket företaget beskrev som &quot;högt enligt internationella standarder&quot;.|1
EXEL COMPOSITES I KORTHET Exel Composites är ett teknikföretag som designar, tillverkar och marknadsför kompositprofiler och rör för industriella applikationer.|1
I Finlands Hobby Hall minskade försäljningen med X % och den internationella försäljningen minskade med X %.|0
Status: Överens om|1
Indonesien rapporterar den högsta ökningen av Covid-X-fall på över tre månader.|0
Som ett resultat kommer distributionsföretagen att börja distribuera, utöver sitt nuvarande produktutbud, Shimano-rullar, spön och andra Shimano-fiskeredskapsprodukter på exklusiv basis.|2
Det tyska dotterbolaget kommer att producera mjukvaruutvecklingstjänster för Ixonos Telecommunications Business Units kundprojekt.|1
Symbian Foundation planerar att revidera sina procedurer för att testa och signera mjukvara efter att ha signerat en trojan digitalt för sitt operativsystem för mobiltelefonen Symbian av misstag.|1
från BUSINESS LINE , X maj X Sriperumbudur X maj - Nokias två nyckelleverantörer - Aspocomp och Wintek - kommer sannolikt att starta sin verksamhet inom tre månader i Nokia Telecom Park i Sriperumbudur, X km väster om Chennai.|1
&quot;Vi nådde en överenskommelse med facket om att flygningarna kommer att fortsätta som vanligt,&quot; sa Finnairs talesman Usko Maatta.|2
Det är lönsamt att tillverka massa, papper och sågade varor i områden där kombinationen av dessa faktorer är god.|1
Företaget, som tillverkar trädgårdsredskap, saxar och andra konsumtionsvaror, sa att intäkterna ökade med X,X miljoner euro i inkomster som det fick från sitt aktieinnehav på X,X procent i den finska ingenjörsgruppen Wartsila.|2
Kassaflödet från den löpande verksamheten bedöms vara positivt.|2
Under rapportperioden ökade företagets rörelsevinst med X,X % till X miljoner euro.|2
Vårt designteam har länge beundrat Marimekkos livfulla mönster och färger.|2
Sponda kommer att notera en vinst från försäljningen på X,X miljoner euro (X,X miljoner dollar).|2
De finansiella detaljerna för förvärvet offentliggjordes inte.|1
Bifogat finns Affectos kallelse till extra bolagsstämma den X juli där huvudagendan är att godkänna bemyndigandet till styrelsen för den föreslagna nyemissionen relaterade till Component Software-förvärvet samt att välja Haakon Skaarer till Affectos styrelse.|1
Den finska återförsäljaren av kontorsmaterial och datortillbehör Beltton-Group Plc sa att dess nettovinst steg till X,X miljoner euro (X,X miljoner USD) X från X,X miljoner euro (X,X miljoner USD) X.|2
( ADP News ) - X februari X - Finska byggföretaget Lemminkainen Oyj ( HEL : LEMXS ) sa idag att dess nettovinst minskade till X,X miljoner euro (X,X miljoner USD) för X från X,X miljoner euro för X.|0
Resultatet före skatt steg till X X miljoner euro från X X euro under motsvarande period X .|2
Frågan kom upp i samband med diskussion med lokala kommuner om försäljning av vatten till industrianläggningar.|1
Tillsammans med Lettland kommer Cramo att driva X uthyrningsställen i de baltiska staterna.|1
Den finska utvecklaren av meddelandelösningar Tecnomen Corporation ( OMX Helsinki : TEMXV ) sa på torsdagen ( X december ) att de har fått en utbyggnadsorder för sin Convergent Charging - lösning i Latinamerika .|2
Bolaget utsåg också Leif Rosen till chef för enheten Special Plate som omfattar kvartoplattenheterna i Degerfors, Sverige och New Castle, USA, enheten i Willich, Tyskland, samt Pressplate och Prefab i Avesta och Plate Service Center Nordic i Degerfors .|1
De har redan avsatt pengar för inventeringen.|1
Dessa sex avtal är företagets första kundförvärv i Indien sedan övertagandet av TVS Electronics kontraktstillverkningsanläggning i juni X.|1
Biden-Putin möte i Genève för att fokusera på spänningar inom cyberhackning|1
Ragutis, som kontrolleras av det finska bryggeriet, rapporterade en ökning av ölförsäljningen med X,X procent till X,X miljoner liter och hade en marknadsandel på X,X procent.|2
De andra åtgärderna inkluderar minskningen av de dyra helgskiften, frysningen av produktionsbonussystemet och genom ett allmänt kostnadsbesparingsprogram.|1
Nettoomsättningen för papperssegmentet minskade till X,X miljoner euro under andra kvartalet X från X,X miljoner euro andra kvartalet X, medan rörelseresultatet exklusive poster av engångskaraktär steg till X,X miljoner euro från X,X miljoner euro.|0
Aspo betjänar krävande business-to-business-kunder.|1
&quot; Massa - och pappersindustrin växer i länder som Kina och Ryssland .|1
Panostaja är ett finansiellt säkert finskt företag med flera fält som skapar sunda företag och företagsenheter.|1
Banken VTBX ger hypotekslån för att köpa lägenheter i komplexet på X-X % per år i rubel.|1
Transportören sa att dess områdesresebyrå kommer att sälja de flesta av sina butiker till systerkedjan Suomen Matkatoimisto (SMT) och använda sin kvarvarande tegel- och murbruksnärvaro för att i första hand rikta in sig på företagskunder framöver.|1
På grund av Pirkka öl går Olvis bryggeri i Iisalmi över till X-dagars X-timmars arbetspass.|1
Marknadsandelen minskade på linjen mellan Helsingfors i Finland och Tallinn i Estland med X,X procentenheter till X,X %.|0
Under X omsattes X miljoner ton COX av EUA (EU Allowance; emissions credit in EU) med ett underliggande marknadsvärde ca.|1
Finlands ledande metallkoncern Outokumpu sa att nettovinsten för det fjärde kvartalet mer än tredubblades på grund av stark global efterfrågan på rostfritt stål, skyhöga priser på basmetaller och intäkter från försäljningen av dess teknologienhet.|2
X oktober X - Det finska fiskeredskapsföretaget Rapala VMC Corp ( HEL : RAPXV ) sade idag att dess nettovinst steg till X ,X miljoner euro för de första nio månaderna X från X ,X miljoner euro för samma period ett år tidigare .|2
I Finland säger metallföretaget Componenta tillfälligt upp personalen vid sitt bruk i Björneborg från julen X till den X januari X.|0
De globala militärutgifterna stiger med X,X % X trots en pandemi|1
Rörelseresultatet inklusive poster av engångskaraktär steg till X miljoner euro från en förlust på X miljoner euro X .|2
Honkarakennes kund i detta projekt är ett av de största fastighetsbolagen i Kazakstan, enligt företaget.|1
Verktyget är en patentsökt design som tillåter konsumenter att lägga ut hela sitt projekt på en avtagbar platta med flera tydliga stämplar av alla slag.|1
Vissa aktieägare har oåterkalleligt samtyckt till att rösta för obligationsemissionen.|2
Det är också inställt på att lansera en meddelandetjänst inom de närmaste dagarna, som skulle göra det möjligt för användare att komma åt sina e-postkonton på MS Exchange.|1
Äggtillgången skärps i Polen när EU:s fågelinfluensakris drabbar industrin.|0
Vi betjänar ett brett spektrum av kunder, inklusive bygg- och processindustrier, skeppsvarv, offentlig sektor och hushåll.|1
Finska industrikoncernen Ruukki Group har väckt genmälan mot det finska metallföretaget Rautaruukki i tvisten om namnen på företagen.|0
Det har offentliggjorts X börsintroduktioner i Sverige i år, jämfört med två under samma period ett år tidigare, visar Bloombergs data.|1
Den Bosch-baserade TomTom är Europas största tillverkare av bilnavigeringsenheter, medan Caymanöarna-baserade Garmin är större i USA och totalt sett.|1
Det låga kapacitetsutnyttjandet i stålproduktionen ökar de fasta kostnaderna per producerad enhet stål avsevärt.|0
Avyttringen av Autotank kommer också att stärka Aspos kapitalstruktur, säger Gustav Nyberg, VD för Aspo.|2
Finska metallproduktföretaget Componenta Oyjs nettovinst minskade något till X,X miljoner euro (X,X miljoner USD) för första halvåret X från X,X miljoner euro (X,X miljoner USD) för samma period X.|0
Den prognostiserade intäkter på X,X miljarder dollar till X,X miljarder dollar, något högre än analytikers uppskattningar på X,X miljarder dollar.|2
För innevarande år räknar Raute med att omsättningen ökar och att rörelseresultatet blir positivt.|2
Husägare över hela Nordamerika har gröna erfarenheter att dela med sig av, från kostnadsbesparingar till ren och miljövänlig uppvärmning.|1
Olvi räknar med att försäljningen och marknadsandelen kommer att öka under första kvartalet X .|2
Rörelseresultatet steg till X,X miljoner euro från X,X miljoner euro under motsvarande period X .|2
Componenta har produktionslinjer för liknande produkter i Karkkila i Finland, i Weert i Nederländerna och i Orhangazi i Turkiet, och dessa hade en sammanlagd produktion på cirka X X ton och en omsättning på X miljoner euro X.|1
Telecom har en utlandsinvesteringsgräns på X %, men det verkar som om mobil VAS inte har det, vilket innebär att Tecnomen kan plocka upp så mycket som X,X %.|1
Vinsten per aktie ( EPS ) sjönk till X,X EUR från X,X EUR .|0
Det viktiga nu är att behålla bankens befintliga X X kunder.|1
Justeringarna avser personal inom både Specialty Papers och Fiber Composites segmenten.|1
Maskinerna som nu beställs kommer att placeras i ett nytt bruk med en årlig produktionskapacitet på X X mX överlagd björkplywood.|1
- Kassaflödet från den löpande verksamheten före investeringar var X,X -X,X miljoner euro.|1
Kapaciteten på anläggningen som tillverkas av Finlands Vaahto Group är X X ton lätt bestruket papper.|1
Det brett baserade WIG-indexet slutade torsdagens session med X,X pct upp till X X,X pts, medan blue-chip WIGX var X,X ner på X X,X pts.|1
Mer än X X ton asfaltblandning kommer att användas i kontraktet.|1
Vinsten per aktie var förlust på X,X EUR.|0
Det finns företag som är redo att investera sina egna medel i denna affär som Rostelecom RTS: RTKM.|2
Den beräknade omsättningen för det nya företaget är LVL X,X miljoner EEK X miljoner.|1
Det slutliga utfallet av nyemissionen ska rapporteras omkring den X oktober X.|1
Finska finanskoncernen Aktias rörelsevinst för X ökade till X,X miljoner euro från X,X miljoner euro X.|2
Försäkringsdivisionen gav en vinst på X miljoner euro.|1
För några månader sedan sålde Tevas vice ordförande Phillip Frost och Marathon Venture Capital Fund. TASE: MARA sålde Protalix-aktier.|1
Parterna har därför kommit överens om att lämna Avena utanför affären.|1
Den amerikanska ekonomin förbättras fortfarande|2
Den finska byggkoncernen YIT har tilldelats ett kontrakt för att installera värme-, luftkonditionerings- och kylsystem till bilföreningen ADACs nya huvudkontor i München i Tyskland.|2
Stora Enso Oyj sa att resultatet för andra kvartalet skulle minska med hälften jämfört med samma period X .|0
ADP News - X april X - Den finska utvecklaren av affärsinformationssystem Solteq Oyj HEL: STQXV sa idag att dess nettoförlust ökade till X X EUR X X USD för första kvartalet X från X X EUR för samma period|0
Renesas Mobile Europe Ltd har cirka X anställda i Uleåborg.|1
Dessutom uppnås en god biologisk hållbarhet. &#X;&#X;|1
Vinsten per aktie var högre till X,X mot X,X året innan och före marknadskonsensus på X,X euro.|2
Nettoomsättningen kommer dock att öka från X .|2
Fortum hade tidigare köpt den statliga andelen i TGK-X från RAO UES under reformen.|1
produktionsanläggningar X juli X - Finska investeringsgruppen Neomarkka Oyj ( HEL : NEMBV ) meddelade idag att de kommer att köpa de tidigare produktionsanläggningarna för Kuitu Finland Ltd , som en del av förhandlingarna om alternativet att investera i specialiserad cellulosafiberverksamhet .|1
Pohjola och andelsbankerna har fortsatt att kombinera sitt kontorsnät.|1
Rörelseresultatet exklusive poster av engångskaraktär minskade till X,X miljoner euro från X,X miljoner euro X, vilket motsvarar X,X % av omsättningen.|0
Den extra flygningen som förbinder Mumbai med Helsingfors dikterades av den starka trafikefterfrågan mellan Asien och Europa.|2
Mega Images logistikcenter, som består av sju sammankopplade enheter, blir X meter långt och X meter högt.|1
Danska FLSmidth har erkänt att man har brutit mot ett patent som innehas av finska Metso.|0
Efter spliten skulle bolaget ha X X X A-aktier och X X X K-aktier.|1
Totalt kommer X arbetstillfällen att minska vid Brahestad Stålverk.|0
Citigroup , Inc ( NYSE : C ) har meddelat att dess verksamhet Global Transaction Services ( GTS ) har tilldelats ett nytt mandat av Finlandsbaserade Pohjola Bank Group .|2
Åtgärderna är ett resultat av svag efterfrågan inom varvsindustrin.|0
Gruppen sa att den avser att inom detta år inleda processen för utköp av minoritetsaktieägare i Ragutis med målet att bli ensam ägare till företaget.|1
HELSINGFORS (AFX)-Metso sa att de kommer att uppgradera en av UPM-Kymmenes fyra pappersmaskiner vid den senares bruk i Jaemsaenkoski med ett nytt beläggningsfärgförsörjningssystem, maskin- och processkontroller och kvalitetsmätningar.|2
OMX Helsinki-index sjönk X,X procent till X X,X på en omsättning på X,X miljoner euro.|0
Vid etablering riktas planen till cirka X personer.|1
Resultatet efter skatt var X,X miljoner euro jämfört med -X,X miljoner euro föregående år.|2
Inledningsvis sa företaget att högst X personer skulle bli uppsagda i moderbolaget och cirka X i dess dotterbolag.|0
Nedgången i vaccinationen sätter Bidens mål den X juli i fara.|0
&quot; Vi kan säga att antalet affärer har normaliserats för tillfället , och därför har vi beslutat att devalvera våra lägenheter som nu är till försäljning , &quot; tillade han .|0
Rautaruukki Oyj Abp Börsmeddelande X.X.X kl. X.X Ruukkis bygg- och ingenjörsdivisioner ska ytterligare förbättra och anpassa sin verksamhet i Finland.|2
X Block lampa Harri Koskinens ljus introducerades X och har varit en storsäljare sedan dess.|2
Ett lätt, ljust och vackert tillskott till ditt liv, det kommer också att behålla några ören på ditt bankkonto.|1
Filmiteollisuus Fine Ab kommer att överföras till Talentum Oyj i form av ett dotterbolag.|1
Värdet på det fleråriga avtalet är över X miljoner euro per år.|1
Den totala investeringen i anläggningsutbyggnaden i Vanda kommer att uppgå till cirka X miljoner euro och Okmetics andel av investeringarna kommer att vara värd cirka X,X miljoner.|1
Capman, den finska alternativa kapitalförvaltaren, har gjort ett förvärv av sitt Helsingfors-fokuserade fordon, Real Estate Fund I. Fonden har köpt ett sju våningar högt kontor byggt X som genomgick en renovering i slutet av X-talet.|1
Cramo sjönk till en förlust före skatt på X,X miljoner euro från en vinst före skatt på X,X miljoner euro.|0
X:X Middag Konferensprogrammet kan även ses som en liveljudwebbsändning via internetsidorna på www.citycon.com.|1
Sata-Flexo-koncernens omsättning uppgick till cirka X,X miljoner euro X och koncernbolagen sysselsatte totalt X personer.|1
Vinnarna inkluderade Honda Odyssey för minivan och Nissan Armada för stor SUV.|1
Exel har sitt huvudkontor i Mantyharju i Finland.|1
Sanoma Magazines nettoomsättning beräknas växa under X .|2
